forensic_surface_id,surface_scope,included_in_hidden_detail_113,included_in_route_non_primary_165,included_in_route_forensic_169,included_in_broad_forensic_305,family,source_file,source_line,surface_type,route_or_launch_point,parent_or_context,intended_audience,entry_path,navigation_source,role_requirements,hidden_state,origin_classification,final_disposition,canonical_relationship,certification_or_blocker_status,evidence_strength,evidence_summary,risk_summary,notes
ROUTE-0177,route_surface,YES,YES,YES,YES,"Training, Guidance, and Coaching",app/routing/AppRoutes.jsx,802,detail_route,/guidance/:articleId,/guidance,Training / guidance user,Parent workflow via /guidance,Parent list or workflow under /guidance,Training / guidance user,DETAIL,INTENTIONAL_DYNAMIC_DETAIL,REACHABLE_THROUGH_VALID_WORKFLOW,DETAIL_UNDER:/guidance,CERTIFIED 390/768/1024/1440,LEDGER_AND_CERTIFICATION_RATIONALE,Ledger row already carries certification evidence.,Dynamic surfaces need parent-workflow governance so they are not mistaken for missing primary navigation.,CERTIFIED
ROUTE-0179,route_surface,YES,YES,YES,YES,Administration,app/routing/AppRoutes.jsx,804,detail_route,/admin/assets/:assetId,/admin/assets,Administrator / executive reviewer,Parent workflow via /admin/assets,Parent list or workflow under /admin/assets,Administrator / executive reviewer,DETAIL,ROUTE_NOT_IMPLEMENTED,IMPLEMENTATION_REQUIRED,DETAIL_UNDER:/admin/assets,BLOCKED_ROUTE_NOT_IMPLEMENTED,LEDGER_AND_BLOCKER_REGISTER,2026-08-02 Administration deep-link blocker: Route not implemented; RP-901 opens asset-not-found error page.,Deep links can imply a finished workflow even though preview-safe certification evidence is incomplete.,admin_frozen
ROUTE-0181,route_surface,YES,YES,YES,YES,Administration,app/routing/AppRoutes.jsx,806,detail_route,/admin/driver-intel/:driverKey,/admin/driver-intel,Administrator / executive reviewer,Parent workflow via /admin/driver-intel,Parent list or workflow under /admin/driver-intel,Administrator / executive reviewer,DETAIL,INTENTIONAL_DYNAMIC_DETAIL,REACHABLE_THROUGH_VALID_WORKFLOW,DETAIL_UNDER:/admin/driver-intel,CERTIFIED admin deep-link + EN/ES + 390/1440 + operator-language gate,LEDGER_AND_CERTIFICATION_RATIONALE,"2026-08-02 Administration deep-link proof: seeded admin session opened `/admin/driver-intel/6377790` with operator-language compliance, EN/ES behavior, and responsive verification.",Dynamic surfaces need parent-workflow governance so they are not mistaken for missing primary navigation.,CERTIFIED
ROUTE-0182,route_surface,YES,YES,YES,YES,Administration,app/routing/AppRoutes.jsx,807,detail_route,/admin/equipment/:id/history,/admin/equipment/:id,Administrator / executive reviewer,Parent workflow via /admin/equipment/:id,Parent list or workflow under /admin/equipment/:id,Administrator / executive reviewer,DETAIL,ROUTE_NOT_IMPLEMENTED,IMPLEMENTATION_REQUIRED,DETAIL_UNDER:/admin/equipment/:id,BLOCKED_ROUTE_NOT_IMPLEMENTED,LEDGER_AND_BLOCKER_REGISTER,2026-08-02 Administration deep-link blocker: Route not implemented; EQP-000003 returns 404.,Deep links can imply a finished workflow even though preview-safe certification evidence is incomplete.,admin_frozen
ROUTE-0183,route_surface,YES,YES,YES,YES,Administration,app/routing/AppRoutes.jsx,808,detail_route,/admin/employees/:id/history,/admin/employees/:id,Administrator / executive reviewer,Parent workflow via /admin/employees/:id,Parent list or workflow under /admin/employees/:id,Administrator / executive reviewer,DETAIL,MISSING_FIXTURE_OR_RUNTIME_DATA,FIXTURE_REQUIRED,DETAIL_UNDER:/admin/employees/:id,BLOCKED_FIXTURE_REQUIRED,LEDGER_AND_BLOCKER_REGISTER,2026-08-02 Administration deep-link blocker: No employee identifier discoverable from /admin/people.,Deep links can imply a finished workflow even though preview-safe certification evidence is incomplete.,admin_frozen
ROUTE-0190,route_surface,YES,YES,YES,YES,Administration,app/routing/AppRoutes.jsx,816,detail_route,/admin/inspections/:id,/admin/inspections,Administrator / executive reviewer,Parent workflow via /admin/inspections,Parent list or workflow under /admin/inspections,Administrator / executive reviewer,DETAIL,INTENTIONAL_DYNAMIC_DETAIL,REACHABLE_THROUGH_VALID_WORKFLOW,DETAIL_UNDER:/admin/inspections,CERTIFIED 390/768/1024/1440,LEDGER_AND_CERTIFICATION_RATIONALE,2026-08-02 Level 2 transportation-adjacent certification: admin inspection detail opened from a live list record and passed EN/ES plus mobile/desktop proof.,Dynamic surfaces need parent-workflow governance so they are not mistaken for missing primary navigation.,CERTIFIED
ROUTE-0192,route_surface,YES,YES,YES,YES,Administration,app/routing/AppRoutes.jsx,819,detail_route,/admin/meetings/:id,/admin/meetings,Administrator / executive reviewer,Parent workflow via /admin/meetings,Parent list or workflow under /admin/meetings,Administrator / executive reviewer,DETAIL,INTENTIONAL_DYNAMIC_DETAIL,REACHABLE_THROUGH_VALID_WORKFLOW,DETAIL_UNDER:/admin/meetings,CERTIFIED 390/768/1024/1440,LEDGER_AND_CERTIFICATION_RATIONALE,Ledger row already carries certification evidence.,Dynamic surfaces need parent-workflow governance so they are not mistaken for missing primary navigation.,CERTIFIED
ROUTE-0194,route_surface,NO,YES,YES,YES,Administration,app/routing/AppRoutes.jsx,822,redirect_route,/admin/jha,/admin,Administrator / executive reviewer,"Legacy bookmark, QR, typo, or compatibility route",Legacy alias / compatibility path,Administrator / executive reviewer,ACTIVE,LEGACY_ALIAS,REDIRECT_CERTIFIED,LEGACY_ALIAS_OF:/admin,CERTIFIED_ALIAS,LEDGER_AND_CERTIFICATION_RATIONALE,2026-08-02 direct browser proof with seeded admin session: `/admin/jha` redirects cleanly to canonical `/admin/jha-plans` and inherits the already certified admin shell.,Compatibility and duplicate routes create drift pressure unless a single canonical owner remains explicit.,REDIRECT_CERTIFIED
ROUTE-0195,route_surface,YES,YES,YES,YES,Administration,app/routing/AppRoutes.jsx,823,redirect_route,/admin/jha/:id,/admin/jha,Administrator / executive reviewer,"Legacy bookmark, QR, typo, or compatibility route",Legacy alias / compatibility path,Administrator / executive reviewer,DETAIL,LEGACY_ALIAS,REDIRECT_CERTIFIED,REDIRECTS_TO:/guidance,CERTIFIED_ALIAS,LEDGER_AND_CERTIFICATION_RATIONALE,2026-08-02 direct browser proof with seeded admin session: `/admin/jha/:id` redirects cleanly to canonical `/admin/jha-plans` and inherits the already certified admin shell.,Compatibility and duplicate routes create drift pressure unless a single canonical owner remains explicit.,REDIRECT_CERTIFIED
ROUTE-0200,route_surface,YES,YES,YES,YES,Administration,app/routing/AppRoutes.jsx,833,detail_route,/admin/trench-safety/assets/:assetId,/admin/trench-safety/assets,Administrator / executive reviewer,Parent workflow via /admin/trench-safety/assets,Parent list or workflow under /admin/trench-safety/assets,Administrator / executive reviewer,DETAIL,INTENTIONAL_DYNAMIC_DETAIL,REACHABLE_THROUGH_VALID_WORKFLOW,DETAIL_UNDER:/admin/trench-safety/assets,CERTIFIED admin deep-link + EN/ES + 390/1440 + operator-language gate,LEDGER_AND_CERTIFICATION_RATIONALE,"2026-08-02 Administration deep-link proof: seeded admin session opened `/admin/trench-safety/assets/RP-901` with operator-language compliance, EN/ES behavior, and responsive verification.",Dynamic surfaces need parent-workflow governance so they are not mistaken for missing primary navigation.,CERTIFIED
ROUTE-0208,route_surface,YES,YES,YES,YES,Administration,app/routing/AppRoutes.jsx,844,detail_route,/admin/incidents/:id,/admin/incidents,Administrator / executive reviewer,Parent workflow via /admin/incidents,Parent list or workflow under /admin/incidents,Administrator / executive reviewer,DETAIL,INTENTIONAL_DYNAMIC_DETAIL,REACHABLE_THROUGH_VALID_WORKFLOW,DETAIL_UNDER:/admin/incidents,CERTIFIED 390/768/1024/1440,LEDGER_AND_CERTIFICATION_RATIONALE,Ledger row already carries certification evidence.,Dynamic surfaces need parent-workflow governance so they are not mistaken for missing primary navigation.,CERTIFIED
ROUTE-0210,route_surface,YES,YES,YES,YES,Administration,app/routing/AppRoutes.jsx,847,detail_route,/admin/daily/:id,/admin/daily,Administrator / executive reviewer,Parent workflow via /admin/daily,Parent list or workflow under /admin/daily,Administrator / executive reviewer,DETAIL,INTENTIONAL_DYNAMIC_DETAIL,REACHABLE_THROUGH_VALID_WORKFLOW,DETAIL_UNDER:/admin/daily,CERTIFIED auth + ES + 390/1440 + PDF artifact,LEDGER_AND_CERTIFICATION_RATIONALE,Ledger row already carries certification evidence.,Dynamic surfaces need parent-workflow governance so they are not mistaken for missing primary navigation.,CERTIFIED
ROUTE-0212,route_surface,YES,YES,YES,YES,Administration,app/routing/AppRoutes.jsx,854,detail_route,/admin/equipment/:id,/admin/equipment,Administrator / executive reviewer,Parent workflow via /admin/equipment,Parent list or workflow under /admin/equipment,Administrator / executive reviewer,DETAIL,ROUTE_NOT_IMPLEMENTED,IMPLEMENTATION_REQUIRED,DETAIL_UNDER:/admin/equipment,BLOCKED_ROUTE_NOT_IMPLEMENTED,LEDGER_AND_BLOCKER_REGISTER,2026-08-02 Administration deep-link blocker: Route not implemented; EQP-000003 returns 404.,Deep links can imply a finished workflow even though preview-safe certification evidence is incomplete.,admin_frozen
ROUTE-0213,route_surface,YES,YES,YES,YES,Administration,app/routing/AppRoutes.jsx,862,detail_route,/admin/qaqc/:id,/admin/qaqc,Administrator / executive reviewer,Parent workflow via /admin/qaqc,Parent list or workflow under /admin/qaqc,Administrator / executive reviewer,DETAIL,INTENTIONAL_DYNAMIC_DETAIL,REACHABLE_THROUGH_VALID_WORKFLOW,DETAIL_UNDER:/admin/qaqc,CERTIFIED 390/768/1024/1440,LEDGER_AND_CERTIFICATION_RATIONALE,Ledger row already carries certification evidence.,Dynamic surfaces need parent-workflow governance so they are not mistaken for missing primary navigation.,CERTIFIED
ROUTE-0214,route_surface,YES,YES,YES,YES,Administration,app/routing/AppRoutes.jsx,864,detail_route,/admin/leadership/records/:id,/admin/leadership/records,Administrator / executive reviewer,Parent workflow via /admin/leadership/records,Parent list or workflow under /admin/leadership/records,Administrator / executive reviewer,DETAIL,MISSING_FIXTURE_OR_RUNTIME_DATA,FIXTURE_REQUIRED,DETAIL_UNDER:/admin/leadership/records,BLOCKED_FIXTURE_REQUIRED,LEDGER_AND_BLOCKER_REGISTER,2026-08-02 Administration deep-link blocker: No leadership record identifier discoverable from /admin/leadership/records.,Deep links can imply a finished workflow even though preview-safe certification evidence is incomplete.,admin_frozen
ROUTE-0215,route_surface,YES,YES,YES,YES,Administration,app/routing/AppRoutes.jsx,865,detail_route,/admin/safety/issuance/:id,/admin/safety/issuance,Administrator / executive reviewer,Parent workflow via /admin/safety/issuance,Parent list or workflow under /admin/safety/issuance,Administrator / executive reviewer,DETAIL,MISSING_FIXTURE_OR_RUNTIME_DATA,FIXTURE_REQUIRED,DETAIL_UNDER:/admin/safety/issuance,BLOCKED_FIXTURE_REQUIRED,LEDGER_AND_BLOCKER_REGISTER,2026-08-02 Administration deep-link blocker: No issuance identifier discoverable from /safety-portal/issuance.,Deep links can imply a finished workflow even though preview-safe certification evidence is incomplete.,admin_frozen
ROUTE-0216,route_surface,YES,YES,YES,YES,Administration,app/routing/AppRoutes.jsx,866,detail_route,/admin/safety/training/:id,/admin/safety/training,Administrator / executive reviewer,Parent workflow via /admin/safety/training,Parent list or workflow under /admin/safety/training,Administrator / executive reviewer,DETAIL,ROUTE_NOT_IMPLEMENTED,IMPLEMENTATION_REQUIRED,DETAIL_UNDER:/admin/safety/training,BLOCKED_ROUTE_NOT_IMPLEMENTED,LEDGER_AND_BLOCKER_REGISTER,2026-08-02 Administration deep-link blocker: Route not implemented; discovered training id returns 404.,Deep links can imply a finished workflow even though preview-safe certification evidence is incomplete.,admin_frozen
ROUTE-0218,route_surface,YES,YES,YES,YES,Project Management,app/routing/AppRoutes.jsx,874,detail_route,/pm/reset/:token,/pm/reset,Project Management,Token or email handoff,Token or email workflow,Project Management,DETAIL,INTENTIONAL_TOKEN_LINK,TOKEN_OR_EMAIL_LINK_ONLY,DETAIL_UNDER:/pm/reset,CERTIFIED invalid-token state + operator-language proof (2026-08-03),LEDGER_AND_CERTIFICATION_RATIONALE,"2026-08-02 Level 1 auth certification: PM reset form route verified with active token behavior, EN/ES copy, and responsive controls.",Token/public entry points can fail silently if invalid-state handling or bounded access rules regress.,CERTIFIED
ROUTE-0222,route_surface,YES,YES,YES,YES,Project Management,app/routing/AppRoutes.jsx,879,hidden_companion_route,/pm/hub_legacy,/pm,Project Management,Parent workflow via /pm,Parent list or workflow under /pm,Project Management,HIDDEN,DUPLICATE_IMPLEMENTATION,INTENTIONALLY_HIDDEN_AND_GOVERNED,HIDDEN_COMPANION_OF:/pm,CERTIFIED operator-language + load proof (2026-08-03),LEDGER_AND_CERTIFICATION_RATIONALE,2026-08-02 Level 3 redirect certification: legacy PM hub URL redirects cleanly to canonical /pm/login with no loop.,Compatibility and duplicate routes create drift pressure unless a single canonical owner remains explicit.,REDIRECT_CERTIFIED
ROUTE-0223,route_surface,YES,YES,YES,YES,Project Management,app/routing/AppRoutes.jsx,881,hidden_companion_route,/pm/hub_v2,/pm,Project Management,Parent workflow via /pm,Parent list or workflow under /pm,Project Management,HIDDEN,DUPLICATE_IMPLEMENTATION,INTENTIONALLY_HIDDEN_AND_GOVERNED,HIDDEN_COMPANION_OF:/pm,CERTIFIED operator-language + load proof (2026-08-03),LEDGER_AND_CERTIFICATION_RATIONALE,"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes.",Compatibility and duplicate routes create drift pressure unless a single canonical owner remains explicit.,CERTIFIED
ROUTE-0228,route_surface,YES,YES,YES,YES,Project Management,app/routing/AppRoutes.jsx,896,detail_route,/pm/job/:projectNumber/team,/pm/job/:projectNumber,Project Management,Parent workflow via /pm/job/:projectNumber,Parent list or workflow under /pm/job/:projectNumber,Project Management,DETAIL,INTENTIONAL_DYNAMIC_DETAIL,REACHABLE_THROUGH_VALID_WORKFLOW,DETAIL_UNDER:/pm/job/:projectNumber,CERTIFIED operator-language + deep-link proof (2026-08-03),LEDGER_AND_CERTIFICATION_RATIONALE,Surface discovered from source/runtime inventory and still lacks direct runtime proof.,Dynamic surfaces need parent-workflow governance so they are not mistaken for missing primary navigation.,UNTOUCHED
ROUTE-0232,route_surface,YES,YES,YES,YES,Project Management,app/routing/AppRoutes.jsx,911,detail_route,/pm/projects/:projectNumber,/pm/projects,Project Management,Parent workflow via /pm/projects,Parent list or workflow under /pm/projects,Project Management,DETAIL,INTENTIONAL_DYNAMIC_DETAIL,REACHABLE_THROUGH_VALID_WORKFLOW,REDIRECTS_TO:/pm/command-center?project_number=:projectNumber,REDIRECT alias confirmed to /pm/command-center?project_number=<live-project> (2026-08-03),LEDGER_AND_CERTIFICATION_RATIONALE,Surface discovered from source/runtime inventory and still lacks direct runtime proof.,Dynamic surfaces need parent-workflow governance so they are not mistaken for missing primary navigation.,UNTOUCHED
ROUTE-0233,route_surface,YES,YES,YES,YES,Project Management,app/routing/AppRoutes.jsx,912,detail_route,/pm/projects-legacy/:projectNumber,/pm/projects-legacy,Project Management,Parent workflow via /pm/projects-legacy,Parent list or workflow under /pm/projects-legacy,Project Management,DETAIL,INTENTIONAL_DYNAMIC_DETAIL,REACHABLE_THROUGH_VALID_WORKFLOW,DETAIL_UNDER:/pm/projects-legacy,CERTIFIED operator-language + deep-link proof (2026-08-03),LEDGER_AND_CERTIFICATION_RATIONALE,Surface discovered from source/runtime inventory and still lacks direct runtime proof.,Dynamic surfaces need parent-workflow governance so they are not mistaken for missing primary navigation.,UNTOUCHED
ROUTE-0234,route_surface,YES,YES,YES,YES,Project Management,app/routing/AppRoutes.jsx,916,detail_route,/pm/project/:projectNumber,/pm/project,Project Management,Parent workflow via /pm/project,Parent list or workflow under /pm/project,Project Management,DETAIL,INTENTIONAL_DYNAMIC_DETAIL,REACHABLE_THROUGH_VALID_WORKFLOW,DETAIL_UNDER:/pm/project,CERTIFIED operator-language + deep-link proof (2026-08-03),LEDGER_AND_CERTIFICATION_RATIONALE,Surface discovered from source/runtime inventory and still lacks direct runtime proof.,Dynamic surfaces need parent-workflow governance so they are not mistaken for missing primary navigation.,UNTOUCHED
ROUTE-0235,route_surface,YES,YES,YES,YES,Project Management,app/routing/AppRoutes.jsx,921,detail_route,/pm/project/:projectNumber/thread,/pm/project/:projectNumber,Project Management,Parent workflow via /pm/project/:projectNumber,Parent list or workflow under /pm/project/:projectNumber,Project Management,DETAIL,INTENTIONAL_DYNAMIC_DETAIL,REACHABLE_THROUGH_VALID_WORKFLOW,DETAIL_UNDER:/pm/project/:projectNumber,CERTIFIED operator-language + deep-link proof (2026-08-03),LEDGER_AND_CERTIFICATION_RATIONALE,Surface discovered from source/runtime inventory and still lacks direct runtime proof.,Dynamic surfaces need parent-workflow governance so they are not mistaken for missing primary navigation.,UNTOUCHED
ROUTE-0244,route_surface,YES,YES,YES,YES,Administration,app/routing/AppRoutes.jsx,941,detail_route,/admin/vendors/:vendorId/thread,/admin/vendors/:vendorId,Administrator / executive reviewer,Parent workflow via /admin/vendors/:vendorId,Parent list or workflow under /admin/vendors/:vendorId,Administrator / executive reviewer,DETAIL,INTENTIONAL_DYNAMIC_DETAIL,REACHABLE_THROUGH_VALID_WORKFLOW,DETAIL_UNDER:/admin/vendors/:vendorId,CERTIFIED admin deep-link + EN/ES + 390/1440 + operator-language gate,LEDGER_AND_CERTIFICATION_RATIONALE,"2026-08-02 Administration deep-link proof: seeded admin session opened `/admin/vendors/1045/thread` with operator-language compliance, EN/ES behavior, and responsive verification.",Dynamic surfaces need parent-workflow governance so they are not mistaken for missing primary navigation.,CERTIFIED
