source_file,source_line,declared_route,owner,family,intended_audience,entry_path,navigation_source,role_requirements,intentionally_hidden,hidden_rationale,canonical_relationship,en_es_compliance,responsive_compliance,certification_evidence,governance_evidence
frontend/src/app/routing/AppRoutes.jsx,1056,/hr/training-records,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"Certified after shared HR sidebar localization fix plus family re-audit at 1440 + 390 (`auto_frontend_testing_agent`, 2026-08-02); route now renders governed Spanish chrome cleanly."
frontend/src/app/routing/AppRoutes.jsx,1057,/hr/qualifications,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,1058,/hr/driver-qualification,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,1059,/hr/driver-qualification/import,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,1075,/hr/daily-reports,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"Certified after shared HR sidebar localization fix plus family re-audit at 1440 + 390 (`auto_frontend_testing_agent`, 2026-08-02); route now renders governed Spanish chrome cleanly."
frontend/src/app/routing/AppRoutes.jsx,1076,/hr/daily-reports/:id,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED 390/768/1024/1440,Ledger row already carries certification evidence.
frontend/src/app/routing/AppRoutes.jsx,1078,/hr/motive-drivers,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),"2026-08-02 Level 2 transportation-adjacent certification: HR motive-drivers consumer passed EN/ES, responsive proof, and runtime checks."
frontend/src/app/routing/AppRoutes.jsx,1080,/hr/driver/:driverKey,Human Resources,Human Resources,Human Resources,Discovery path pending explicit click-proof,Path proof pending,Human Resources,YES,"Surface is reached from a parent list, card, or workflow with a runtime record id rather than from primary navigation.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + deep-link proof (2026-08-03),Surface discovered from source/runtime inventory and still lacks direct runtime proof.
frontend/src/app/routing/AppRoutes.jsx,1081,/time-off/public/:token,Shared platform / public workflow,Shared Operational Home and Public Entry,Public / Shared,Token or email handoff,Token or email workflow,Public / Shared,YES,"Surface is meant to open from a tokenized email, QR, or continuity link instead of global navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 3 shared/public certification: public time-off token route verified to show the intentional invalid-token error state cleanly.
frontend/src/app/routing/AppRoutes.jsx,1088,/field-leadership/portal/login,Field Leadership,Field Leadership,Field Leadership / admin reviewer,Direct sign-in route,Path proof pending,Field Leadership / admin reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),2026-08-02 Level 1 auth certification: foreman login route verified in EN/ES with responsive form controls and clean runtime.
frontend/src/app/routing/AppRoutes.jsx,1089,/field-leadership/portal/change-password,Field Leadership,Field Leadership,Field Leadership / admin reviewer,Discovery path pending explicit click-proof,Path proof pending,Field Leadership / admin reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED operator-language + load proof (2026-08-03),2026-08-02 Level 1 auth certification: foreman change-password workflow verified in EN/ES after authentication.
frontend/src/app/routing/AppRoutes.jsx,1090,/field-leadership/portal/dashboard,Field Leadership,Field Leadership,Field Leadership / admin reviewer,Discovery path pending explicit click-proof,Path proof pending,Field Leadership / admin reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,1091,/field-leadership/portal,Field Leadership,Field Leadership,Field Leadership / admin reviewer,Discovery path pending explicit click-proof,Path proof pending,Field Leadership / admin reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + redirect proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,1093,/field-leadership/portal/driver-qualification,Field Leadership,Field Leadership,Field Leadership / admin reviewer,Discovery path pending explicit click-proof,Path proof pending,Field Leadership / admin reviewer,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,EVIDENCE_RECORDED,EVIDENCE_RECORDED,CERTIFIED operator-language + load proof (2026-08-03),"Reachable route known, but no route-level certification evidence yet."
frontend/src/app/routing/AppRoutes.jsx,1103,/safety-portal/login,Safety Operations,Safety Operations,Safety operator / public safety user,Direct sign-in route,Path proof pending,Safety operator / public safety user,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED auth + ES + 390 + no overflow,"Certified after shared auth/session fix + ES/mobile login proof + runtime pass (`iteration_107`, `iteration_108`)."
frontend/src/app/routing/AppRoutes.jsx,1104,/safety-portal/forgot-password,Safety Operations,Safety Operations,Safety operator / public safety user,Token or email handoff,Path proof pending,Safety operator / public safety user,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 1 auth certification: bilingual forgot-password request flow verified at mobile and desktop with clean success state.
frontend/src/app/routing/AppRoutes.jsx,1105,/safety-portal/reset/:token,Safety Operations,Safety Operations,Safety operator / public safety user,Token or email handoff,Token or email workflow,Safety operator / public safety user,YES,"Surface is meant to open from a tokenized email, QR, or continuity link instead of global navigation.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,"2026-08-02 Level 1 auth certification: Safety reset form route verified with active token behavior, EN/ES copy, and responsive controls."
frontend/src/app/routing/AppRoutes.jsx,1106,/safety-portal/change-password,Safety Operations,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,Safety operator / public safety user,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 1 auth certification: authenticated Safety change-password workflow verified in EN/ES at mobile and desktop.
frontend/src/app/routing/AppRoutes.jsx,1111,/safety-portal,Safety Operations,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,Safety operator / public safety user,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,"2026-08-02 focused recertification sweep passed EN/ES verification, responsive checks (390/768/1440), and screenshot review after shared i18n/admin/shop/root fixes."
frontend/src/app/routing/AppRoutes.jsx,1112,/safety-portal/hub_legacy,Safety Operations,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,Safety operator / public safety user,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,2026-08-02 Level 3 redirect certification: legacy Safety hub URL redirects cleanly to canonical /safety-portal/login with no loop.
frontend/src/app/routing/AppRoutes.jsx,1113,/safety-portal/hub_v2,Safety Operations,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,Safety operator / public safety user,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,"2026-08-02 Level 2 Safety certification: safety hub v2 passed EN/ES, responsive proof, and runtime checks."
frontend/src/app/routing/AppRoutes.jsx,1114,/safety-portal/fleet,Safety Operations,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,Safety operator / public safety user,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,"Certified after shared Safety sidebar localization fix plus family re-audit at 1440 + 390 (`auto_frontend_testing_agent`, 2026-08-02); route now renders governed Spanish chrome cleanly."
frontend/src/app/routing/AppRoutes.jsx,1115,/safety-portal/corrective-actions,Safety Operations,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,Safety operator / public safety user,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,"2026-08-02 Level 2 Safety certification: corrective actions list passed EN/ES, responsive proof, and runtime checks."
frontend/src/app/routing/AppRoutes.jsx,1116,/safety-portal/fire-extinguishers,Safety Operations,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,Safety operator / public safety user,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,"2026-08-02 Level 2 Safety certification: fire extinguishers consumer passed EN/ES, responsive proof, and runtime checks."
frontend/src/app/routing/AppRoutes.jsx,1117,/safety-portal/fire-extinguishers/import,Safety Operations,Safety Operations,Safety operator / public safety user,Discovery path pending explicit click-proof,Path proof pending,Safety operator / public safety user,NO,"Not intentionally hidden; this is a primary, public, or direct authenticated entry surface.",PRIMARY_ROUTE,CERTIFIED,CERTIFIED,CERTIFIED,"2026-08-02 Level 2 Safety certification: fire extinguisher import consumer passed EN/ES, responsive proof, and runtime checks."
