Surface ID,Portal/family,Route,Surface type,Parent route,Navigation location,Hidden/detail/public status,WP-17B disposition,Current component family,Target component family,Information-architecture action,Navigation action,Design action,Terminology action,Coaching action,White-label action,Responsive action,Dependency,Current status,Files affected,Evidence reference,Final certification status
NAV-0114,pm,/pm/fleet,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,PM V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,IN_PROGRESS,frontend/src/components/pm/sidebar/domainMap.js,WP17B navigation family · PM V2 sidebar · Equipment Fleet,PENDING
NAV-0115,pm,/pm/equipment,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,PM V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,IN_PROGRESS,frontend/src/components/pm/sidebar/domainMap.js,WP17B navigation family · PM V2 sidebar · Pre-Op Checks,PENDING
NAV-0116,pm,/pm/suppliers,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,PM V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,IN_PROGRESS,frontend/src/components/pm/sidebar/domainMap.js,WP17B navigation family · PM V2 sidebar · Suppliers,PENDING
NAV-0117,pm,/pm/people,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,PM V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,IN_PROGRESS,frontend/src/components/pm/sidebar/domainMap.js,WP17B navigation family · PM V2 sidebar · People,PENDING
NAV-0118,pm,/pm/project-staffing,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,PM V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,IN_PROGRESS,frontend/src/components/pm/sidebar/domainMap.js,WP17B navigation family · PM V2 sidebar · Project Staffing,PENDING
NAV-0119,pm,/pm/jha-plans,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,PM V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,IN_PROGRESS,frontend/src/components/pm/sidebar/domainMap.js,WP17B navigation family · PM V2 sidebar · JHA Plans,PENDING
NAV-0120,pm,/pm/trench-boxes,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,PM V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,IN_PROGRESS,frontend/src/components/pm/sidebar/domainMap.js,WP17B navigation family · PM V2 sidebar · Trench Boxes,PENDING
NAV-0121,pm,/pm/trench-safety,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,PM V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,IN_PROGRESS,frontend/src/components/pm/sidebar/domainMap.js,WP17B navigation family · PM V2 sidebar · Trench Safety,PENDING
NAV-0122,pm,/pm/posters,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,PM V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,IN_PROGRESS,frontend/src/components/pm/sidebar/domainMap.js,WP17B navigation family · PM V2 sidebar · Site Posters,PENDING
NAV-0123,pm,/pm/incidents,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,PM V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,IN_PROGRESS,frontend/src/components/pm/sidebar/domainMap.js,WP17B navigation family · PM V2 sidebar · Incidents,PENDING
NAV-0124,pm,/pm/qaqc,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,PM V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,IN_PROGRESS,frontend/src/components/pm/sidebar/domainMap.js,WP17B navigation family · PM V2 sidebar · QA/QC,PENDING
NAV-0125,pm,/pm/crew-compliance,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,PM V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,IN_PROGRESS,frontend/src/components/pm/sidebar/domainMap.js,WP17B navigation family · PM V2 sidebar · Crew Compliance,PENDING
NAV-0126,pm,/pm/change-password,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,PM V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,IN_PROGRESS,frontend/src/components/pm/sidebar/domainMap.js,WP17B navigation family · PM V2 sidebar · Change Password,PENDING
NAV-0127,pm,/tasks,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,PM V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,IN_PROGRESS,frontend/src/components/pm/sidebar/domainMap.js,WP17B navigation family · PM V2 sidebar · My Tasks,PENDING
NAV-0128,pm,/guidance,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,PM V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,IN_PROGRESS,frontend/src/components/pm/sidebar/domainMap.js,WP17B navigation family · PM V2 sidebar · Training Center,PENDING
NAV-0129,hr,/hr,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,HR V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/hr/sidebar/HrSideNavV2.jsx,WP17B navigation family · HR V2 sidebar · Overview,PENDING
NAV-0130,hr,/hr/daily-reports,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,HR V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/hr/sidebar/HrSideNavV2.jsx,WP17B navigation family · HR V2 sidebar · Daily Reports,PENDING
NAV-0131,hr,/hr/employees,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,HR V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/hr/sidebar/HrSideNavV2.jsx,WP17B navigation family · HR V2 sidebar · Employee Lifecycle,PENDING
NAV-0132,hr,/hr/employee-accountability,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,HR V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/hr/sidebar/HrSideNavV2.jsx,WP17B navigation family · HR V2 sidebar · Employee Accountability,PENDING
NAV-0133,hr,/hr/incidents,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,HR V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/hr/sidebar/HrSideNavV2.jsx,WP17B navigation family · HR V2 sidebar · Incidents,PENDING
NAV-0134,hr,/hr/field-leadership-users,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,HR V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/hr/sidebar/HrSideNavV2.jsx,WP17B navigation family · HR V2 sidebar · Field Leadership Users,PENDING
NAV-0135,hr,/hr/field-leadership,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,HR V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/hr/sidebar/HrSideNavV2.jsx,WP17B navigation family · HR V2 sidebar · Field Leadership Records,PENDING
NAV-0136,hr,/hr/time-verification,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,HR V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/hr/sidebar/HrSideNavV2.jsx,WP17B navigation family · HR V2 sidebar · Time Verification,PENDING
NAV-0137,hr,/hr/payroll-variance,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,HR V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/hr/sidebar/HrSideNavV2.jsx,WP17B navigation family · HR V2 sidebar · Payroll Variance,PENDING
NAV-0138,hr,/hr/time-off,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,HR V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/hr/sidebar/HrSideNavV2.jsx,WP17B navigation family · HR V2 sidebar · Time Off Requests,PENDING
NAV-0139,hr,/po-requests,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,HR V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/hr/sidebar/HrSideNavV2.jsx,WP17B navigation family · HR V2 sidebar · PO Requests,PENDING
NAV-0140,hr,/document-expirations,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,HR V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/hr/sidebar/HrSideNavV2.jsx,WP17B navigation family · HR V2 sidebar · Document Expirations,PENDING
NAV-0141,hr,/hr/qualifications,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,HR V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/hr/sidebar/HrSideNavV2.jsx,WP17B navigation family · HR V2 sidebar · Professional Qualifications,PENDING
NAV-0142,hr,/hr/training-records,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,HR V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/hr/sidebar/HrSideNavV2.jsx,WP17B navigation family · HR V2 sidebar · Training Records,PENDING
NAV-0143,hr,/hr/driver-qualification,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,HR V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/hr/sidebar/HrSideNavV2.jsx,WP17B navigation family · HR V2 sidebar · Driver Qualification,PENDING
NAV-0144,hr,/hr/safety-records,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,HR V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/hr/sidebar/HrSideNavV2.jsx,WP17B navigation family · HR V2 sidebar · Safety Records,PENDING
NAV-0145,hr,/hr/historical-records/intake,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,HR V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/hr/sidebar/HrSideNavV2.jsx,WP17B navigation family · HR V2 sidebar · Historical Records Intake,PENDING
NAV-0146,hr,/hr/historical-records/queue,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,HR V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/hr/sidebar/HrSideNavV2.jsx,WP17B navigation family · HR V2 sidebar · Historical Records Queue,PENDING
NAV-0147,hr,/hr/historical-records/batches,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,HR V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/hr/sidebar/HrSideNavV2.jsx,WP17B navigation family · HR V2 sidebar · Bulk Historical Intake,PENDING
NAV-0148,hr,/guidance?from=hr,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,HR V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/hr/sidebar/HrSideNavV2.jsx,WP17B navigation family · HR V2 sidebar · Training Center,PENDING
NAV-0149,hr,/hr/change-password,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,HR V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/hr/sidebar/HrSideNavV2.jsx,WP17B navigation family · HR V2 sidebar · Change Password,PENDING
NAV-0150,safety,/safety-portal/incidents,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,Safety V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/safety/sidebar/SafetySideNavV2.jsx,WP17B navigation family · Safety V2 sidebar · Incidents & Near Misses,PENDING
NAV-0151,safety,/safety-portal/corrective-actions,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,Safety V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/safety/sidebar/SafetySideNavV2.jsx,WP17B navigation family · Safety V2 sidebar · Corrective Actions,PENDING
NAV-0152,safety,/tasks,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,Safety V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/safety/sidebar/SafetySideNavV2.jsx,WP17B navigation family · Safety V2 sidebar · Tasks & Actions,PENDING
NAV-0153,safety,/safety-portal/training,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,Safety V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/safety/sidebar/SafetySideNavV2.jsx,WP17B navigation family · Safety V2 sidebar · Training & Certifications,PENDING
NAV-0154,safety,/safety-portal/documents,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,Safety V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/safety/sidebar/SafetySideNavV2.jsx,WP17B navigation family · Safety V2 sidebar · Safety Document Library,PENDING
NAV-0155,safety,/safety-portal/forms-records,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,Safety V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/safety/sidebar/SafetySideNavV2.jsx,WP17B navigation family · Safety V2 sidebar · Equipment & PPE Accountability,PENDING
NAV-0156,safety,/safety-portal/employees,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,Safety V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/safety/sidebar/SafetySideNavV2.jsx,WP17B navigation family · Safety V2 sidebar · Employee Safety Profiles,PENDING
NAV-0157,safety,/safety-portal/meetings,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,Safety V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/safety/sidebar/SafetySideNavV2.jsx,WP17B navigation family · Safety V2 sidebar · Safety Meetings,PENDING
NAV-0158,safety,/safety-portal/inspections,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,Safety V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/safety/sidebar/SafetySideNavV2.jsx,WP17B navigation family · Safety V2 sidebar · Site Inspections,PENDING
NAV-0159,safety,/safety-portal/jha-plans,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,Safety V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/safety/sidebar/SafetySideNavV2.jsx,WP17B navigation family · Safety V2 sidebar · JHA / JHP Plans,PENDING
NAV-0160,safety,/document-expirations,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,Safety V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/safety/sidebar/SafetySideNavV2.jsx,WP17B navigation family · Safety V2 sidebar · Document Expirations,PENDING
NAV-0161,safety,/safety-portal/fire-extinguishers,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,Safety V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/safety/sidebar/SafetySideNavV2.jsx,WP17B navigation family · Safety V2 sidebar · Fire Extinguishers,PENDING
NAV-0162,safety,/safety-portal/digest,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,Safety V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/safety/sidebar/SafetySideNavV2.jsx,WP17B navigation family · Safety V2 sidebar · Weekly Digest,PENDING
NAV-0163,safety,/safety-portal/reports,navigation_item,/,sidebar.desktop,PUBLIC,STANDARDIZE,Safety V2 sidebar,WP17C_CANONICAL_NAVIGATION_ITEM,STANDARDIZE,CANONICALIZE,STANDARDIZE_FOUNDATION,ALIGN_LABEL,CONTEXTUAL_HELP_OPTIONAL,TOKENIZE_ONLY,CANONICAL_NAV_RESPONSIVE,Navigation canon + shell foundation,DEFERRED_TO_17D,frontend/src/components/safety/sidebar/SafetySideNavV2.jsx,WP17B navigation family · Safety V2 sidebar · Reports & Exports,PENDING
