loc,route,label,disposition,concept_or_reason,owner
frontend/src/pages/ViewEquipmentInspection.jsx:230,ViewEquipmentInspection,"<KV label=""Model"" value={data.equipment_model} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewEquipmentInspection.jsx:231,ViewEquipmentInspection,"<KV label=""Serial #"" value={data.equipment_serial} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewEquipmentInspection.jsx:232,ViewEquipmentInspection,"<KV label=""Hour Meter / Odometer"" value={data.hour_meter || data.odome",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewEquipmentInspection.jsx:331,ViewEquipmentInspection,"<KV label=""Deficiencies"" value={data.deficiency_notes} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewEquipmentInspection.jsx:332,ViewEquipmentInspection,"<KV label=""Corrective Actions"" value={data.corrective_actions} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:299,ViewIncident,delete-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/ViewIncident.jsx:302,ViewIncident,email-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/ViewIncident.jsx:305,ViewIncident,print-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/ViewIncident.jsx:376,ViewIncident,followup-glossary-link,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/ViewIncident.jsx:471,ViewIncident,"<KV label={t(""Project Name"")} value={sanitizeOperatorReference(data.pr",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:472,ViewIncident,"<KV label={t(""Project Number"")} value={sanitizeOperatorProjectNumber(d",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:504,ViewIncident,<KV,DIRECT_FACT,value_component_fact,value-bearing component rendering a fetched fact
frontend/src/pages/ViewIncident.jsx:508,ViewIncident,"<KV label={t(""Incident Time"")} value={data.incident_time} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:513,ViewIncident,"<KV label={t(""Reported By"")} value={data.reported_by} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:514,ViewIncident,"<KV label={t(""Supervisor"")} value={data.supervisor_name} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:520,ViewIncident,"<KV label={t(""Incident Type"")} value={data.incident_type} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:521,ViewIncident,"<KV label={t(""Severity"")} value={sev.label} />",DIRECT_FACT,value_component_fact,value-bearing component rendering a fetched fact
frontend/src/pages/ViewIncident.jsx:522,ViewIncident,"<KV label={t(""OSHA Recordable"")} value={data.osha_recordable} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:523,ViewIncident,"<KV label={t(""Work Stopped"")} value={data.work_stopped} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:530,ViewIncident,"<KV label={t(""Name"")} value={data.person_name} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:531,ViewIncident,"<KV label={t(""Role / Trade"")} value={data.person_role} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:532,ViewIncident,"<KV label={t(""Employer"")} value={data.person_employer} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:537,ViewIncident,"<KV label={t(""Body Part"")} value={data.body_part} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:538,ViewIncident,"<KV label={t(""Injury Nature"")} value={data.injury_nature} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:544,ViewIncident,"<KV label={t(""Medical Facility"")} value={data.medical_facility} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:545,ViewIncident,"<KV label={t(""Sent Home / Off Site"")} value={data.sent_home} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:552,ViewIncident,"<KV label={t(""Description"")} value={data.description} full />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:553,ViewIncident,"<KV label={t(""Immediate Cause"")} value={data.immediate_cause} full />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:582,ViewIncident,"<KV label={t(""Notes"")} value={data.root_cause_notes} full />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:630,ViewIncident,"<KV label={t(""Responsible Party"")} value={data.responsible_party} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:679,ViewIncident,"<KV label={t(""Safety Manager"")} value={data.notified_safety_manager} /",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:680,ViewIncident,"<KV label={t(""Project Manager"")} value={data.notified_pm} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:681,ViewIncident,"<KV label={t(""General Contractor"")} value={data.notified_gc} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:682,ViewIncident,"<KV label={t(""Owner / Agency"")} value={data.notified_owner} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:683,ViewIncident,"<KV label={t(""OSHA"")} value={data.notified_osha} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewIncident.jsx:684,ViewIncident,"<KV label={t(""Other"")} value={data.notified_other} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewInspection.jsx:223,ViewInspection,delete-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/ViewInspection.jsx:227,ViewInspection,email-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/ViewInspection.jsx:230,ViewInspection,print-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/ViewInspection.jsx:305,ViewInspection,"<KV label={t(""Project Name"")} value={sanitizeOperatorReference(data.pr",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewInspection.jsx:306,ViewInspection,"<KV label={t(""Project Number"")} value={sanitizeOperatorProjectNumber(d",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewInspection.jsx:326,ViewInspection,view-gps-map-link,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/ViewInspection.jsx:340,ViewInspection,"<KV label={t(""Date"")} value={formatDateLong(data.inspection_date)} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewInspection.jsx:341,ViewInspection,"<KV label={t(""Time"")} value={data.inspection_time} />",NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,on_time SectionTimeline false-match (non-KPI),
frontend/src/pages/ViewInspection.jsx:342,ViewInspection,"<KV label={t(""Operation"")} value={data.operation} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewInspection.jsx:343,ViewInspection,"<KV label={t(""Inspector"")} value={data.inspector_name} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewInspection.jsx:344,ViewInspection,"<KV label={t(""Foreman / Supervisor"")} value={data.foreman_name} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewInspection.jsx:345,ViewInspection,"<KV label={t(""Crew / Personnel"")} value={data.crew_personnel} full />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewInspection.jsx:346,ViewInspection,"<KV label={t(""Subcontractors"")} value={data.subcontractors} full />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewInspection.jsx:347,ViewInspection,"<KV label={t(""Weather Conditions"")} value={data.weather_conditions} fu",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewInspection.jsx:411,ViewInspection,"<KV label={t(""Hazards Observed"")} value={data.hazards_observed} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewInspection.jsx:412,ViewInspection,"<KV label={t(""Stop Work Issued"")} value={data.stop_work_issued} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewInspection.jsx:413,ViewInspection,"<KV label={t(""Corrected On Site"")} value={data.corrected_on_site} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewInspection.jsx:415,ViewInspection,"<KV label={t(""Responsible Party"")} value={data.responsible_party} full",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewMeeting.jsx:170,ViewMeeting,delete-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/ViewMeeting.jsx:174,ViewMeeting,email-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/ViewMeeting.jsx:177,ViewMeeting,print-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/ViewMeeting.jsx:235,ViewMeeting,"<KV label={t(""Project Name"")} value={sanitizeOperatorReference(data.pr",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewMeeting.jsx:236,ViewMeeting,"<KV label={t(""Project Number"")} value={sanitizeOperatorProjectNumber(d",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewMeeting.jsx:266,ViewMeeting,"<KV label={t(""Date"")} value={formatDateLong(data.meeting_date)} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewMeeting.jsx:267,ViewMeeting,"<KV label={t(""Time"")} value={data.meeting_time} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewMeeting.jsx:268,ViewMeeting,"<KV label={t(""Conducted By"")} value={data.conducted_by} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewMeeting.jsx:269,ViewMeeting,"<KV label={t(""Category"")} value={t(data.topic_category)} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewMeeting.jsx:272,ViewMeeting,"<KV label={t(""Crew Size"")} value={String(data.crew_size)} />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewMeeting.jsx:274,ViewMeeting,"{data.shift && <KV label={t(""Shift"")} value={data.shift} />}",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewMeeting.jsx:276,ViewMeeting,<KV,DIRECT_FACT,value_component_fact,value-bearing component rendering a fetched fact
frontend/src/pages/ViewMeeting.jsx:302,ViewMeeting,"<KV label={t(""Topic / Subject"")} value={data.topic} full />",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewMeeting.jsx:303,ViewMeeting,"<KV label={t(""Hazards Reviewed"")} value={data.hazards_reviewed} full /",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewMeeting.jsx:315,ViewMeeting,return <KV label={labelText} value={data.discussion_notes} full />;,DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewMeeting.jsx:344,ViewMeeting,"<KV label={t(""References Cited"")} value={data.references_cited} full /",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewMeeting.jsx:345,ViewMeeting,"<KV label={t(""Action Items / Follow-Up"")} value={data.action_items} fu",DIRECT_FACT,record_field_or_local_length,record serialization -> prop -> render
frontend/src/pages/ViewQaqcInspection.jsx:191,ViewQaqcInspection,print-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/ViewQaqcInspection.jsx:195,ViewQaqcInspection,delete-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/ViewQaqcInspection.jsx:205,ViewQaqcInspection,view-qaqc-lifecycle-panel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/ViewSafetyForm.jsx:294,ViewSafetyForm,view-download-pdf,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/ViewSafetyForm.jsx:338,ViewSafetyForm,view-safety-form-items-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/ViewSafetyForm.jsx:362,ViewSafetyForm,view-checkin-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/ViewSafetyForm.jsx:384,ViewSafetyForm,view-download-return-pdf,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/ViewSafetyForm.jsx:407,ViewSafetyForm,view-safety-form-chargeback,DIRECT_FACT,inline_length_or_count,inline .length/.count of rendered data
frontend/src/pages/admin/AdminAIConfiguration.jsx:257,AdminAIConfiguration,admin-ai-configuration-page,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAIConfiguration.jsx:285,AdminAIConfiguration,admin-ai-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAIConfiguration.jsx:300,AdminAIConfiguration,admin-ai-system-status,CANONICAL_STATUS,status,Wave-2 status vocab (TC-0002)
frontend/src/pages/admin/AdminAIConfiguration.jsx:438,AdminAIConfiguration,admin-ai-change-note,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAIConfiguration.jsx:469,AdminAIConfiguration,admin-ai-save,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAIConfiguration.jsx:659,AdminAIConfiguration,admin-ai-health-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAIConfiguration.jsx:672,AdminAIConfiguration,admin-ai-health-banner,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAnalytics.jsx:107,AdminAnalytics,admin-analytics-header,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAnalytics.jsx:118,AdminAnalytics,analytics-window-select,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAnalytics.jsx:130,AdminAnalytics,analytics-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAnalytics.jsx:139,AdminAnalytics,analytics-load-error,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAssetAdmin.jsx:52,AdminAssetAdmin,asset-admin-status-pill,CANONICAL_STATUS,status,Wave-2 status vocab (TC-0002)
frontend/src/pages/admin/AdminAssetAdmin.jsx:137,AdminAssetAdmin,asset-admin-page,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAssetAdmin.jsx:177,AdminAssetAdmin,asset-admin-refresh,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAssetAdmin.jsx:199,AdminAssetAdmin,<Stat,DIRECT_FACT,value_component_fact,value-bearing component rendering a fetched fact
frontend/src/pages/admin/AdminAssetAdmin.jsx:235,AdminAssetAdmin,asset-admin-tabs,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAssetAdmin.jsx:317,AdminAssetAdmin,aa-queue-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAssetAdmin.jsx:325,AdminAssetAdmin,aa-queue-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAssetAdmin.jsx:566,AdminAssetAdmin,aa-crosswalk-cancel,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAssetAdmin.jsx:613,AdminAssetAdmin,aa-templates-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAssetAdmin.jsx:628,AdminAssetAdmin,aa-templates-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAssetAdmin.jsx:706,AdminAssetAdmin,aa-docs-loading,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAssetAdmin.jsx:789,AdminAssetAdmin,aa-missing-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAssetAdmin.jsx:836,AdminAssetAdmin,aa-recent-empty,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAssetMapping.jsx:122,AdminAssetMapping,asset-mapping-page,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAssetMapping.jsx:134,AdminAssetMapping,am-scan-btn,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAssetMapping.jsx:153,AdminAssetMapping,am-readiness-banner,NON_TRUTH_SURFACE_EXCLUDED_WITH_REASON,structural/control/label testid,
frontend/src/pages/admin/AdminAssetMapping.jsx:163,AdminAssetMapping,"<Stat l=""Current Trust"" v={pctOr(impact.current.trust_score_pct)} test",CANONICAL_KPI,health_score,lib.trust_score(+distinct)
